,RESULT
2944,1
29686,4
35072,0
1467,1
27919,1
27880,4
44890,1
30752,1
34417,2
43266,0
13905,0
48409,1
11433,0
107,0
17791,1
45329,0
51566,1
32800,0
1677,3
10701,0
46265,1
6155,1
6461,0
466,0
10066,2
29456,3
48275,4
20601,0
16936,0
40585,1
4059,0
46452,0
197,1
41866,3
36564,0
28666,2
34347,1
44119,1
8377,4
18410,1
448,3
45635,0
26165,0
44539,0
41397,1
46458,0
34426,4
9811,1
11169,0
51338,0
36837,0
6111,0
27443,0
24252,1
24137,0
25562,0
51901,1
24735,1
5737,0
43427,1
50629,1
42767,4
41451,4
12540,3
28905,4
18962,0
46642,1
50848,1
38353,1
4514,0
20079,0
20809,0
31697,0
27161,0
35181,0
40582,0
51878,1
25443,0
45013,2
41188,1
25211,0
52476,0
5029,0
35122,0
4789,1
5561,0
40945,0
18174,1
39772,0
11435,0
41908,1
51250,3
27273,0
31792,4
45776,1
4808,1
28278,1
11510,0
44100,0
42708,0
5405,0
3152,1
14136,1
6410,0
19389,0
31304,0
27452,4
5835,2
32714,1
31305,0
38463,4
51794,0
50020,0
10560,0
41970,0
21556,0
14016,1
19200,1
7587,3
13662,0
39475,0
3921,2
1626,2
44090,1
17765,4
1548,3
35990,0
48996,0
34581,1
19830,0
39181,1
6669,0
41047,1
34122,1
18336,1
46114,4
21394,1
49194,4
37585,1
51485,0
9621,0
10851,0
25413,0
4049,0
30177,1
16053,4
4629,1
30382,0
21394,1
9970,0
36666,0
18305,1
31202,0
21624,0
44450,4
35797,0
10948,0
35670,0
11288,1
48979,4
46335,2
13809,0
46166,0
39988,0
22035,0
8959,0
11106,1
2063,0
35738,0
47438,2
21409,2
31161,1
45655,0
14551,1
17388,0
3578,0
46376,0
18003,1
25894,0
15684,0
26632,0
40,1
40701,0
51914,0
50186,0
29069,0
46268,2
5085,0
20476,1
48044,0
29430,4
45720,0
13409,1
5751,1
39729,0
28799,2
8943,0
5229,1
9089,1
48252,0
1024,1
25802,1
35936,0
18602,0
15730,1
39871,2
42694,3
3190,1
41623,4
52543,4
30593,0
16068,2
38802,0
50769,1
48644,3
32031,0
44182,0
2811,1
38234,3
35542,0
30713,0
251,2
45577,2
42631,1
29365,4
22176,0
17107,2
22135,0
36767,2
23730,2
44748,0
36829,0
18560,0
29958,0
10287,0
18734,2
32412,0
37266,0
39736,1
17648,4
20446,0
50917,1
21042,0
27984,1
20611,0
3248,1
33188,0
49954,4
40342,2
2752,1
50093,1
9913,0
38534,0
4883,0
26074,4
16857,3
37436,1
50346,0
41722,0
7826,0
16259,1
33402,0
52540,0
34567,1
6353,0
910,1
49545,1
25559,4
49580,4
11036,4
40445,0
26891,4
37481,0
37279,1
6107,0
46612,1
14695,0
49220,0
11549,0
50404,0
6161,2
1067,0
31804,3
45434,0
7225,0
36411,0
41696,1
34177,2
22876,0
45551,4
32152,0
51369,0
44302,0
20737,1
45717,0
49836,2
7315,2
18679,2
12874,0
35607,1
18303,4
3560,0
11801,0
13898,0
11209,1
32366,4
29640,1
38433,1
42784,1
42348,3
24655,0
41913,1
38535,0
42636,2
4325,1
18887,1
7109,1
11955,1
2606,2
39830,1
28514,0
43276,1
27651,1
38810,1
50463,2
358,1
48144,0
46478,1
31245,4
42655,1
7559,0
30860,0
50733,0
26575,2
29617,2
24598,0
34676,0
36898,0
7187,1
6175,3
45421,0
2605,1
17648,4
10265,0
42534,2
13234,0
20127,1
38620,0
51759,0
1637,1
12306,4
35901,0
43064,1
15537,0
41552,1
5448,0
47120,1
48184,3
9481,2
1956,0
31273,0
10431,0
34199,0
47284,1
44150,0
44704,0
21510,2
25569,2
17166,1
32379,0
41659,1
48062,0
28062,0
49254,0
45664,0
47338,0
45443,0
8910,0
45545,3
30752,1
2717,1
30492,4
20498,0
50003,2
11474,1
1436,2
31882,0
26765,0
49395,0
28003,0
44088,2
15677,2
26459,0
45809,0
32806,0
9612,0
16582,0
18418,1
35396,1
27609,1
20717,0
52474,0
20555,0
32038,0
48768,1
16068,2
36028,1
1898,1
32927,1
20641,0
32477,0
41727,0
49336,0
44365,0
44645,4
40673,4
38153,1
8934,0
16544,0
6222,1
28084,0
12873,0
43100,4
12852,0
52261,0
6450,3
14668,1
49657,4
7713,0
52610,2
36380,0
51515,1
24687,1
41538,4
17509,0
36367,1
33972,0
4941,0
47479,0
308,4
19204,3
9164,0
14836,0
28561,1
50248,4
51476,1
39046,1
30919,1
6601,1
37305,0
5137,3
2489,0
4075,0
18817,1
13878,0
6155,1
31075,1
17305,0
24323,1
1558,1
6837,1
31153,0
9706,0
12951,0
12139,0
50910,0
29419,0
33415,3
51120,0
23317,0
29818,4
2602,1
51567,0
42818,1
41644,1
23886,0
12305,4
23092,0
11996,0
39511,0
8608,3
18824,2
29001,0
3545,0
12392,2
47315,0
23773,0
40382,2
6631,0
49334,1
31437,1
38642,0
2669,1
4465,0
30876,0
16460,0
4224,1
39817,1
7093,0
10828,0
41422,0
3950,4
7641,2
34802,0
28907,1
48521,1
21896,0
2077,0
19667,0
33632,0
1868,0
8230,1
3078,2
43408,0
46230,0
36982,1
11515,0
43437,0
23924,4
22544,1
51719,1
52108,0
7028,1
3434,0
14341,4
44728,0
3489,0
29464,4
18563,4
51391,4
44403,0
36135,1
52072,1
3932,0
5712,1
43310,1
4724,0
47200,1
26222,4
37250,0
52515,4
42143,0
47838,2
31291,0
27175,0
5194,0
38698,0
23726,0
15050,1
20258,0
18189,0
43758,0
48680,0
23694,0
50625,1
26426,4
6680,0
14233,0
7858,1
5665,1
50745,1
5080,0
26449,4
30247,0
12931,2
38787,0
22582,0
5660,0
14835,1
24470,0
45144,1
34866,2
50089,0
47102,1
15618,0
28654,1
43649,1
45125,0
46153,1
4121,0
35484,0
26034,4
7743,0
42759,1
31486,1
17032,1
52288,1
37421,0
32601,1
37503,0
18353,0
30905,0
17993,0
7689,2
29453,1
49081,0
19907,1
39672,0
31546,0
40317,0
38488,1
10526,0
51306,0
10934,0
41408,4
47034,1
43290,0
27537,3
27277,2
14886,1
38085,1
5123,0
4445,0
17105,2
51827,1
18119,0
2497,0
24811,0
35634,1
4162,1
52444,0
25911,0
3958,0
31218,0
13536,0
33253,1
852,1
39788,1
28614,1
48317,0
40839,1
22230,1
49589,2
15348,1
11572,0
17391,1
9205,1
19473,0
50511,3
31329,4
50233,0
45371,2
27258,0
14092,0
1926,0
45436,2
839,0
25685,1
32355,0
14022,1
21851,0
51704,0
5965,0
30916,0
46665,1
7109,1
2774,3
49663,0
19580,1
399,1
6616,3
4943,4
15765,0
16064,0
48288,3
7247,0
28700,1
41664,1
51725,1
17073,2
8777,0
12294,0
25529,2
21035,0
5071,1
2737,0
1598,1
16060,0
5765,0
21447,0
3914,0
28119,0
24693,0
10072,2
3104,0
9306,0
23570,2
11249,0
41363,4
18502,1
27432,4
34865,4
48626,4
19026,0
34363,1
36264,1
204,0
20430,1
27836,4
36944,0
49885,2
22708,0
48133,4
416,1
19520,0
37903,1
47008,0
19035,0
12658,0
18368,3
18824,2
35497,0
33967,0
28129,0
6634,1
6664,4
38515,1
8455,0
6249,0
13336,0
29823,1
12444,1
41561,4
42172,0
22284,1
13000,0
42275,3
49697,1
12818,0
36004,0
48991,0
43810,0
26047,4
7377,0
22335,1
41062,3
12487,0
15458,1
6619,2
48732,1
43130,0
45176,1
51062,0
33796,0
50879,1
48891,2
30177,1
43521,1
34380,1
17433,1
38638,0
10569,0
23070,1
3128,1
31,1
34473,1
47032,1
9248,1
37737,0
8687,1
6889,0
47885,3
6180,0
8971,0
14260,2
9309,0
46028,0
50924,0
31616,1
9935,0
28538,1
6962,1
12011,0
43262,1
40262,2
2855,0
16663,1
32097,1
39754,0
3791,2
26896,4
7187,1
20890,0
44051,4
34839,0
44477,1
32913,1
21276,2
22281,1
35408,0
33190,0
30395,1
9890,0
40159,2
31530,4
13518,2
7529,4
44780,1
46615,0
34560,2
6791,0
37058,0
8780,0
50242,4
41229,1
1343,1
33004,4
11110,0
21510,2
10476,0
27566,0
49216,1
50006,1
29099,1
12230,2
25621,0
35989,0
3107,4
18181,1
35531,0
48445,4
46368,1
35943,0
9423,0
43834,4
13841,0
16944,4
2776,0
18430,0
43956,3
16089,0
15067,2
32216,1
33269,0
38369,0
27649,0
35247,0
44686,2
30981,0
11573,0
52594,0
20914,0
17476,0
39024,3
16464,4
26871,0
35011,0
36743,0
16182,0
42322,2
26664,0
12348,0
33388,0
51004,1
6630,0
47226,0
18735,1
26191,0
26108,1
1548,3
3506,2
16257,0
2883,0
45476,1
47925,0
23209,0
20320,0
12500,1
27684,1
51130,0
17870,4
31371,1
3669,0
43872,2
48114,1
30994,1
44450,4
16,0
46513,1
15202,0
37919,1
188,1
452,0
12273,1
35048,0
47702,2
12565,0
42204,0
51363,1
18820,1
11679,1
44492,0
44430,0
38705,1
20052,0
37468,0
33504,1
32906,0
16633,1
17351,3
32348,1
4112,3
15595,0
31605,2
4222,1
41026,0
11208,0
18462,0
37680,0
4299,0
35561,2
27461,4
24936,0
19060,2
41992,0
32208,4
5800,0
36456,0
51927,2
49803,1
36881,2
52613,0
10910,0
35381,1
41956,0
27629,0
632,0
42811,2
11363,0
52281,1
40065,1
6639,2
43687,0
49029,0
6923,1
27093,0
14889,4
25608,0
6357,0
38946,2
47984,4
32523,1
42603,0
25734,0
18547,1
40542,2
30354,4
31656,1
46141,0
12284,0
27645,0
10559,0
48848,4
41607,3
14789,2
212,1
30503,0
22844,1
15277,0
25506,0
18923,0
11489,0
25743,0
38338,2
44837,0
42201,0
35896,1
29480,4
18840,0
25686,0
41394,0
8425,0
2165,1
30162,4
19743,0
30621,2
15806,2
40452,0
21385,1
27577,0
37694,1
38418,2
34609,0
10634,0
5404,1
15510,0
16473,1
48781,4
51932,0
44306,0
11055,0
20765,1
41285,3
26029,0
6582,2
40417,0
44741,3
3408,1
30135,4
38183,0
7658,0
50539,1
47767,0
48693,4
54,1
45097,0
47596,0
11386,0
48048,4
37606,0
402,1
43864,4
6281,0
16917,1
41456,4
30714,1
24650,0
16403,1
29128,0
42322,2
10603,0
34473,1
8673,0
41602,1
2219,1
7061,0
21248,2
1082,0
7747,0
40479,1
41214,1
27157,0
15489,1
33242,1
30814,0
46746,1
25370,0
6135,0
13427,1
9112,0
20649,2
16123,1
16444,1
17746,0
27404,0
7403,0
2511,0
48738,1
7109,1
46445,0
38874,0
19392,0
25581,1
47021,0
6265,0
24926,0
47312,0
28175,0
38159,1
38015,0
24274,0
49535,1
5745,1
47581,0
38359,1
41932,1
16848,1
47287,0
19869,1
40714,0
39806,0
13829,1
31904,0
37340,3
33585,0
28455,0
4469,0
51461,0
44820,0
38025,0
52525,1
27235,2
44155,0
5537,0
8370,2
2903,1
17724,0
13579,1
4343,0
38487,4
16717,1
13047,0
49899,1
19932,0
28846,0
11382,0
40219,0
52196,4
8365,0
43395,0
22800,1
36351,0
39644,0
7290,1
5049,1
30041,1
5566,1
20187,1
6112,0
25312,0
14656,0
11346,0
16554,0
5822,0
51508,1
40843,0
6638,3
43072,4
33107,0
48912,4
4247,1
13286,0
21213,0
15477,0
12315,1
1897,0
36839,1
52075,2
49788,1
14239,0
1090,0
3814,0
24075,0
23867,0
47752,0
41788,0
42830,0
50600,0
35140,1
33336,0
36758,0
25889,4
8514,0
37306,0
32713,2
38533,1
21384,0
47771,2
36731,0
38456,1
48750,0
15336,0
25172,3
44055,4
38154,0
42616,0
40025,0
48021,4
35775,0
43734,0
7649,0
22050,0
43741,0
33989,0
34347,1
23764,1
12141,4
11422,0
51797,4
17372,1
27097,1
50900,0
5681,0
43761,0
49342,2
40930,1
34047,0
12473,0
19497,0
31286,3
5443,0
17767,0
28449,0
8867,0
26906,1
46044,0
19673,1
4215,1
22824,1
8682,2
16445,0
28296,3
40917,2
36213,0
7689,2
41436,0
36077,4
11168,1
48688,2
30107,0
3952,0
49231,1
2678,2
52600,0
16672,1
37308,1
8393,0
14405,1
19445,2
34056,0
33047,0
2241,2
24724,0
40078,1
1146,2
31718,1
50994,4
23273,2
37679,1
32677,0
45658,0
7331,0
15646,0
51121,0
10956,0
43427,1
52579,4
27634,0
24003,1
49172,1
45067,0
18498,1
29966,3
51858,2
45133,0
46285,0
37533,0
12183,0
29359,4
25623,0
34653,0
29153,0
22957,0
32608,4
2192,0
11768,0
44938,1
6637,0
49707,1
24986,0
2775,0
41169,1
28908,4
24887,0
33611,2
4405,0
18408,0
8323,4
17020,0
38715,2
28260,0
29613,0
4864,0
28443,0
17991,3
14564,0
2648,1
42011,2
9965,0
1290,0
18471,0
6974,2
8215,1
51969,2
27688,1
5655,3
49534,4
46667,1
14889,4
39152,4
21263,0
15843,2
21459,0
50604,0
25978,0
10271,1
41585,3
334,1
43623,1
10192,0
42439,1
49694,1
42217,3
16619,0
38733,1
19016,0
3848,0
30055,4
23377,0
4386,0
12597,0
4912,2
45057,1
32774,1
940,0
12610,0
14935,4
4740,0
49181,2
44214,0
32127,0
52195,0
23425,0
42023,1
25943,1
14883,0
1457,1
22909,0
15778,0
40632,1
25504,0
17443,0
10566,0
21852,0
1412,4
21390,0
3656,1
2600,0
15143,0
33673,2
26123,4
42607,1
24388,0
4101,2
5165,1
20887,0
34438,1
21068,2
32537,0
47632,4
17961,0
6902,0
30049,0
22590,1
38565,0
39570,1
44443,4
42743,0
40919,0
41627,0
10122,0
25721,0
39915,2
50765,1
27458,4
42296,2
49363,1
38594,1
20959,0
23680,2
33379,0
47317,0
1167,0
19656,1
15973,0
43192,0
50754,4
32408,0
9153,1
50594,1
27460,4
5275,3
19192,0
6868,0
14748,2
42262,0
18623,0
48155,1
20550,0
42138,0
42484,0
31649,1
37009,1
50063,1
25987,1
49345,1
227,0
11098,0
44918,1
15163,1
18836,2
39181,1
36340,0
2339,0
42745,0
3876,0
49912,1
33231,3
41787,0
51726,0
51533,1
23454,2
47386,4
20493,1
29322,1
1456,0
49278,1
48015,0
38207,0
49079,0
32040,0
41425,3
46571,0
24594,0
37157,1
32830,0
42275,3
2436,2
48265,3
7612,0
46758,0
12042,1
15280,0
40163,0
23454,2
50436,0
46312,1
80,0
26230,4
18489,0
29075,0
31340,0
51213,0
50317,4
36630,1
36115,0
14942,1
25364,0
30413,2
6947,0
38705,1
43634,1
28021,3
8888,0
9903,0
27210,0
31222,0
43256,0
12494,0
9716,1
18957,0
2351,0
38784,1
16663,1
4283,1
20180,3
24514,1
47259,1
45160,1
33689,1
21444,0
52240,0
15118,2
34595,1
48103,2
3385,0
15657,3
37705,2
34304,2
24397,1
4608,0
35814,1
34279,1
13028,2
7767,0
38679,4
49517,4
51954,0
23492,0
5758,1
3040,2
7715,0
32581,1
6451,0
40098,0
41825,1
50707,0
37644,2
17132,0
45783,0
24217,1
51901,1
33906,0
19713,2
19065,0
35276,0
38808,1
7810,0
30837,0
30693,4
6140,0
22048,1
48440,2
35381,1
44647,0
37955,1
3186,0
5134,1
29897,4
25836,0
44436,0
49047,4
25597,4
26339,0
49629,4
4729,1
2197,0
6400,1
30950,2
26399,0
17372,1
36404,1
29228,4
3511,1
37911,1
32527,0
8786,4
36085,0
20471,0
32697,1
48859,1
51132,0
42808,1
18417,1
30172,0
37394,1
18118,0
42685,1
2766,0
11323,1
6566,1
43892,1
2103,0
46562,4
27774,0
4747,0
20127,1
9521,0
23616,1
4676,0
23452,0
20444,0
29434,4
32128,0
19897,1
34360,0
27321,4
48771,1
32496,1
27595,2
22490,1
26568,0
4182,4
9832,1
8694,0
20981,0
50027,1
3389,0
47588,2
14890,0
35714,0
25881,4
34673,4
31181,0
17120,0
14944,0
467,1
5069,0
31628,1
35422,0
44838,1
6120,1
52560,0
41617,4
48927,0
2286,0
16965,1
49728,2
1078,1
12036,0
30234,1
41655,4
197,1
17371,2
5804,1
22353,0
32265,1
45298,0
40863,1
16737,1
40544,1
6082,0
18126,1
36447,1
51717,0
615,0
33339,0
46901,1
3256,1
29113,1
27826,4
47094,1
38482,0
35744,0
21387,0
3029,2
35646,0
45558,3
17081,1
50479,0
9636,0
34319,2
25146,1
202,0
45238,4
26746,1
26749,1
25763,1
8664,0
20800,1
38726,1
48758,4
48678,4
3085,0
14840,4
2480,0
4930,0
6161,2
13299,1
28886,1
51604,1
9811,1
31134,2
29687,4
26101,0
7324,1
2533,3
4535,0
43608,0
31212,0
4629,1
44863,0
25200,0
3073,1
45158,0
25430,1
49249,4
17022,0
6783,4
9268,0
14032,0
38120,1
1286,0
40196,0
39836,0
5231,4
19950,0
39580,0
45015,3
3475,1
23243,1
40183,1
16856,2
20180,3
36798,0
13807,0
14520,0
29632,4
35560,1
40311,0
20061,1
31180,1
17896,0
31060,2
6545,0
26418,4
11610,0
32479,0
8768,1
50596,0
48225,0
47367,1
41041,0
45822,0
7690,2
45917,4
12396,1
26384,0
15023,2
14672,0
45119,2
17776,1
33120,0
27499,0
50264,1
2441,0
7772,0
1595,1
15665,0
23663,4
38644,0
14994,1
51333,0
1500,2
22868,2
23999,0
16859,2
19787,0
47819,1
1960,0
27320,4
33253,1
13081,0
45354,1
12528,0
28052,0
27113,1
38562,2
30711,0
15097,0
39856,1
1895,0
32992,0
1021,0
44467,1
17051,0
45686,0
22994,1
12329,1
16793,1
26333,1
32664,0
31119,0
34075,1
26766,1
12158,0
14977,0
27149,4
14125,2
34901,0
11955,1
30099,4
33980,0
4120,0
29409,0
31923,1
25805,0
28970,1
50241,3
48274,0
39823,0
1422,4
13910,2
30883,0
45165,0
35864,0
6206,2
52541,0
36494,0
38980,0
27452,4
20923,2
36504,0
13237,3
28284,3
47885,3
46099,0
46866,0
6002,0
26179,0
4776,0
49224,1
29928,0
33443,2
5464,3
44174,0
44825,0
13875,0
16671,0
30832,0
23274,0
51492,0
29744,0
32022,0
11015,0
28276,4
15249,0
52020,0
28382,1
28028,1
40619,2
25865,1
50107,0
24378,2
48289,4
34787,0
11733,0
41174,0
3724,0
25958,0
48154,0
28023,2
36307,2
33548,0
41920,0
28614,1
35563,4
49175,1
48346,2
39627,0
16859,2
32382,0
23541,0
48341,4
34330,0
42167,0
20232,0
50307,1
17580,0
41949,1
43985,2
48584,4
23087,0
18091,1
48742,0
26266,0
47428,1
5713,1
6058,0
19693,1
30052,0
723,0
11719,0
30176,4
42852,1
14115,0
33084,0
5044,2
29768,4
29226,1
7290,1
50543,2
13484,0
1419,4
26122,4
42437,1
11715,0
50460,1
4356,0
18521,0
27088,4
25280,0
36572,0
42621,1
36889,0
9878,0
41438,1
22743,0
38359,1
2680,4
27970,0
258,0
42175,3
21038,0
4530,0
52032,0
47742,1
47034,1
14835,1
48222,4
34614,0
49552,4
37524,0
2865,0
29252,0
12677,0
52426,0
949,3
40259,1
51274,2
6611,4
3213,0
34257,0
2907,0
38555,0
5842,0
26099,4
48987,1
16859,2
33327,0
15791,1
30177,1
42801,3
23185,0
18875,1
29826,4
39225,1
10224,0
42245,0
21557,0
2750,2
36154,0
4454,0
51251,1
47648,0
29047,1
10905,0
52608,0
1442,2
5543,1
19851,0
42911,1
36501,0
51012,2
22735,0
25949,4
42869,0
44889,2
32578,0
5071,1
52209,3
1595,1
51690,0
7951,0
40336,0
46004,0
27711,0
47284,1
5652,2
9476,1
34385,1
11702,0
27706,2
25930,0
29724,1
9705,0
40379,0
3892,0
20003,0
2906,0
27891,2
48473,1
33556,0
52305,1
8563,0
3023,1
44121,1
7389,1
37267,0
51970,0
1633,0
38580,1
39168,1
17081,1
21210,1
11057,1
1614,2
20633,0
40929,0
17215,0
19750,2
46745,1
49090,0
46989,1
1362,2
49920,0
8464,0
18737,1
42592,1
11333,1
16805,3
41609,0
1026,0
43421,2
52385,1
47052,1
42651,1
50723,0
1758,2
16277,0
6826,1
28787,0
9192,0
34478,0
22660,0
414,1
22882,1
7352,0
38471,0
40932,0
5644,0
51066,3
37047,0
1476,1
31047,0
36221,0
10769,2
44343,4
23777,2
12979,0
29934,0
38610,0
49161,0
36481,0
19468,0
38488,1
40727,0
33478,1
19948,0
32771,1
46965,0
9206,0
16017,1
34423,1
27437,1
15150,1
48281,0
13643,0
21664,0
49195,2
29044,0
12320,0
16269,1
38146,1
10258,0
11592,1
40070,0
1569,1
17204,4
32953,1
28296,3
46647,1
28444,0
48940,0
49070,4
47849,1
43339,0
17058,0
1721,1
8977,0
44988,1
37326,0
48458,4
40036,0
3738,4
48473,1
50705,0
49458,1
47376,0
48956,4
45937,0
34424,1
36681,2
16247,1
38341,2
41279,0
32674,0
17600,0
49978,1
20300,0
29098,1
47539,0
22414,1
36969,0
11032,2
42799,4
42378,0
30286,0
15470,0
27700,2
9062,0
43068,0
19288,0
28226,0
24249,0
18670,1
5750,0
24271,0
29232,1
41440,2
46624,0
43834,4
9198,1
4235,2
25647,0
51939,0
40352,1
21442,0
48702,0
18698,1
36478,0
8858,4
29703,0
40216,0
26552,2
27237,0
49458,1
4208,0
27483,4
5745,1
49491,0
5229,1
16380,2
45024,2
7170,2
17211,0
26555,0
38721,1
1062,0
31666,3
33184,0
31596,0
50443,1
6266,0
28136,0
42221,1
32827,1
27474,4
39213,0
43931,1
46607,0
22892,1
9820,2
32955,0
13615,1
45778,0
43684,0
22079,0
19989,0
31028,1
15472,0
39146,0
1416,4
7958,0
31515,1
16375,2
2720,1
1478,1
17447,1
19267,3
3416,3
1502,1
17775,0
49095,0
37349,0
31513,0
13177,0
8145,0
49041,0
27469,4
19904,0
31316,4
2721,1
14830,0
48201,0
30261,0
12711,0
22178,0
21193,1
454,0
35319,1
6406,0
33408,0
47367,1
10345,1
21475,2
5137,3
17442,0
25738,1
2641,4
28576,1
31980,1
33575,0
40854,1
23878,0
35636,0
13443,1
32042,2
23283,0
38353,1
28748,4
27028,4
26847,0
48851,4
48727,0
14839,1
23070,1
51412,2
23101,0
41678,1
7008,2
26099,4
5610,1
5898,1
17376,0
37066,0
3697,0
3160,0
529,1
50369,1
51290,1
33767,0
17931,3
12748,0
8361,1
4141,4
6113,0
15066,2
10718,0
16044,3
14692,1
27588,0
50063,1
5261,0
29370,4
40572,1
1128,1
42120,0
46810,0
21828,0
51605,1
42771,4
22245,1
15623,0
44912,0
14640,0
15226,0
40640,0
38333,2
15278,3
44200,1
15342,0
35058,0
52449,1
2412,0
7322,1
28211,0
23943,1
50651,0
18723,3
45160,1
27516,2
21808,0
45185,1
47253,0
43545,2
12165,1
29617,2
37435,2
8388,2
32581,1
25843,0
42312,0
19843,0
34090,0
27833,4
7698,0
48723,0
18185,0
12428,0
22288,0
28528,0
7418,2
23969,4
19703,0
35465,0
16336,2
30536,0
26614,1
52493,0
51966,2
50579,1
30070,0
22246,0
6909,0
26321,0
33160,2
3388,4
11216,0
14428,1
30313,4
46889,1
9362,1
49494,1
754,0
52036,4
32334,0
28148,2
38808,1
44792,3
19823,0
10841,0
24078,0
51455,0
13165,0
20250,0
337,2
10272,1
22175,0
51023,1
27440,0
23013,1
5317,0
8060,0
51605,1
47701,1
23405,0
43320,1
26884,0
7868,4
32554,1
8491,1
31612,0
11193,0
38504,2
2628,0
16723,0
49932,2
39132,0
48571,0
42087,2
47810,2
23046,1
19802,0
6982,0
3750,2
599,0
14762,1
47956,0
1171,0
26802,2
36949,0
22950,1
18061,2
47833,1
46888,1
31404,0
638,0
52331,1
26098,1
45863,1
4,0
25189,4
42203,1
17241,0
44583,2
31600,1
42471,1
38403,0
38750,2
45084,0
15677,2
7418,2
22155,2
7337,1
6820,1
27648,0
29601,4
16796,0
8193,2
20360,0
31629,1
26613,1
29826,4
34087,0
8407,2
16295,0
41321,0
5605,1
26060,2
52072,1
38463,4
12375,1
45351,0
31911,3
26185,0
42397,0
51176,0
41646,3
7629,1
8915,0
44636,0
45081,0
36172,1
3853,1
22365,1
45091,0
7896,0
30109,0
11309,1
30091,1
3096,1
34172,4
21672,3
42510,0
6605,1
39583,0
46411,2
37694,1
40086,1
11057,1
17283,0
39034,0
47513,0
4138,0
14709,0
15193,0
15657,3
50129,0
5099,1
38386,2
31186,0
19242,0
31142,2
27900,1
39267,1
8337,2
42689,0
43458,0
16056,2
36795,1
28438,0
14112,4
1661,1
39480,0
7313,1
35244,0
32593,0
10168,0
36841,0
1445,2
50566,2
13994,0
20063,1
1516,1
21333,0
9255,0
29211,1
38034,1
41299,0
45053,0
25531,1
48988,1
31190,0
6523,1
33661,0
25762,0
1416,4
52182,2
52104,0
3150,0
5603,1
34873,0
44382,0
18798,0
45045,0
49218,4
43892,1
25590,0
45378,0
31431,0
917,0
28594,0
10359,1
39504,0
33892,0
45834,0
41510,2
18542,3
41361,1
29730,0
41585,3
46505,4
52433,1
44252,0
4307,0
19680,1
368,0
6340,0
45691,0
7859,4
16662,0
11592,1
12942,0
2257,2
27913,0
39467,4
4159,4
32777,0
19584,0
36557,0
38705,1
1736,1
40186,0
28606,4
12079,2
23669,0
46502,4
51736,1
24338,4
4799,4
48897,0
12443,4
3023,1
6123,0
31532,0
18478,3
11297,0
33351,1
38954,1
26180,4
1628,2
48393,2
20999,0
17110,0
27351,4
39450,0
52487,0
8361,1
8538,1
49905,0
17919,0
39958,0
5775,0
33094,0
37788,2
46772,1
22266,1
8427,0
26293,0
9545,0
33164,0
10269,0
30392,1
45141,0
4891,0
24543,1
9524,0
38905,1
50795,0
39641,1
50907,0
20855,0
21453,0
45172,0
11214,0
6650,4
23215,0
37480,0
2515,1
49830,1
8424,0
34089,0
22452,1
18257,1
27479,4
22707,0
8193,2
36129,4
36680,0
5191,2
46841,2
15079,0
20528,0
31811,1
39419,0
36000,0
38456,1
14835,1
44359,0
16444,1
50541,0
45798,3
37097,0
17419,0
44548,1
8897,1
20117,1
38007,0
52573,4
22323,0
20732,1
16675,0
51020,2
25286,0
7033,1
1774,0
48335,2
4016,3
25384,0
15267,0
37055,0
27860,3
41409,0
28366,0
21366,0
45013,2
7607,1
30915,1
50860,1
18352,1
52048,0
5519,0
16386,0
12154,0
49148,4
8525,0
34774,0
42688,1
46542,0
38083,0
18757,0
41930,0
40621,2
14852,0
49548,1
18141,0
43040,0
47100,1
25420,0
10815,2
45831,0
1712,3
51564,2
38468,0
7385,0
13364,0
4624,0
23637,0
1352,0
32241,4
22834,0
23880,1
19874,0
42176,1
3075,1
10799,0
9082,0
46897,1
27988,0
7963,4
34826,0
3550,4
33001,0
39568,1
33193,4
20099,0
42112,0
38920,0
49355,2
10074,0
4615,0
31640,4
25472,2
21107,4
18875,1
23579,1
20337,0
49714,0
44277,1
6368,0
40114,0
36163,1
24589,0
3123,1
597,2
40559,0
39158,4
44126,1
10532,1
8766,0
43217,0
47838,2
36861,1
5855,2
49942,4
41642,4
27304,1
24426,1
17197,1
704,1
20604,0
9929,0
32203,1
11100,0
27448,0
11939,3
50503,0
30805,1
47833,1
42176,1
14126,1
34365,1
40132,1
45064,1
48234,1
7482,1
20802,0
48014,0
20534,0
21157,0
16126,0
35206,1
20163,3
32326,1
18952,1
3921,2
9746,0
37837,2
9811,1
28844,1
45577,2
17300,2
47459,4
35319,1
6319,0
8876,0
30001,4
37109,0
49184,4
47434,1
13709,1
46813,0
7911,1
13544,4
39194,1
49605,1
50068,0
41311,0
153,0
33311,2
6397,0
23837,0
16412,0
3417,2
44700,0
15594,1
45619,0
34280,1
30191,1
2196,1
15375,0
20585,0
5395,4
41345,0
14129,2
41612,1
28864,0
45951,0
49007,0
27196,0
34009,0
50141,0
26126,4
45140,2
44198,1
50130,0
19514,0
35873,0
4627,0
5189,0
27472,4
49370,1
15093,0
32927,1
46914,1
29995,0
13681,0
36322,1
50212,2
38063,0
9508,0
49637,0
38615,1
24582,0
27306,0
34413,0
27110,2
15015,0
26305,3
29534,0
50549,2
48469,0
43845,0
48123,4
30561,0
48205,1
44565,0
10520,0
31418,1
40923,1
35902,0
19142,3
5267,1
45637,0
39929,1
19267,3
41369,1
